component_id,repo,primary_category,categories,component_kind,capability,name,normalized_name,path,extension,lines,exports,imports,dependency_roots,framework,package_manager,confidence,reuse_score,extraction_status,ai_scaffold_recommended,process_relevance,automation_relevance,logic_relevance,description,evidence,file_hash
b5cc1902acd27fe7c9bb9547,mbarbine__platphorm-jules,frontend,"frontend,ui,observability",feature-ui,observability,header,header,components/jules/header.tsx,.tsx,87,"Header,JulesLogo","@/components/ui/button,@/lib/utils,lucide-react,next/link,next/navigation","@/components,@/lib,lucide-react,next",next-react,pnpm,100,45,site-specific-or-low-confidence,True,none,none,none,"Frontend component for observability; review as feature component, provider, page, or hook.","exports:Header, JulesLogo | imports:@/components/ui/button, @/lib/utils, lucide-react, next/link, next/navigation | frontend-score:115 | ui-score:55 | observability-score:55",181476e66feeeb1e
69181d86e5ef2c64ac8607ae,mbarbine__platphorm-jules,frontend,"frontend,ui,observability",feature-ui,observability,code-block,code-block,components/jules/code-block.tsx,.tsx,48,CodeBlock,"@/components/ui/button,@/lib/utils,lucide-react,react","@/components,@/lib,lucide-react,react",next-react,pnpm,100,45,site-specific-or-low-confidence,False,none,none,none,"Frontend component for observability; review as feature component, provider, page, or hook.","exports:CodeBlock | imports:@/components/ui/button, @/lib/utils, lucide-react, react | frontend-score:115 | ui-score:70 | observability-score:55",040581fc71730542
b3b4655ae397357af5e1e062,mbarbine__platphorm-jules,frontend,"frontend,ui,observability,security",feature-ui,observability,activity-item,activity-item,components/jules/activity-item.tsx,.tsx,271,"ActivityItem,ActivityItemSkeleton","./code-block,@/components/ui/badge,@/components/ui/card,@/components/ui/skeleton,@/lib/types,@/lib/utils,date-fns,lucide-react,react","@/components,@/lib,date-fns,lucide-react,react",next-react,pnpm,100,40,site-specific-or-low-confidence,True,none,none,none,"Frontend component for observability; review as feature component, provider, page, or hook.","exports:ActivityItem, ActivityItemSkeleton | imports:./code-block, @/components/ui/badge, @/components/ui/card, @/components/ui/skeleton, @/lib/types, @/lib/utils, date-fns, lucide-react | frontend-score:115 | ui-score:70 | observability-score:55 | security-score:55",26b278fcf4033c31
71db4cb0a0faf929c1ffd1bd,mbarbine__platphorm-jules,frontend,"frontend,ui,security",ui-hook,auth-and-keys,use-settings.test,use-settings,hooks/use-settings.test.tsx,.tsx,60,Wrapper,"./use-settings,@/lib/types,@testing-library/react,react,vitest","@/lib,@testing-library/react,react,vitest",next-react,pnpm,90,70,review-for-shared-library,False,none,none,none,"Frontend component for auth-and-keys; review as feature component, provider, page, or hook.","exports:Wrapper | imports:./use-settings, @/lib/types, @testing-library/react, react, vitest | frontend-score:90 | ui-score:70 | security-score:55",f79798208b8ac321
09e0689ed86ab75539b72ea0,mbarbine__platphorm-jules,frontend,"frontend,ui,observability,security",ui-hook,ai,use-kanban.test,use-kanban,hooks/__tests__/use-kanban.test.tsx,.tsx,81,,"../use-kanban,@testing-library/react,vitest","@testing-library/react,vitest",next-react,pnpm,75,80,strong-shared-candidate,True,none,none,none,"Frontend component for ai; review as feature component, provider, page, or hook.","imports:../use-kanban, @testing-library/react, vitest | frontend-score:60 | ui-score:55 | observability-score:55 | security-score:55",753bb451339c1371
d28e4bba9a5fdae84cff6532,mbarbine__platphorm-jules,frontend,"frontend,ui,integration,security",ui-hook,ai,use-calendar.test,use-calendar,hooks/__tests__/use-calendar.test.tsx,.tsx,90,,"../use-calendar,@testing-library/react,vitest","@testing-library/react,vitest",next-react,pnpm,75,80,strong-shared-candidate,True,none,none,none,"Frontend component for ai; review as feature component, provider, page, or hook.","imports:../use-calendar, @testing-library/react, vitest | frontend-score:60 | ui-score:55 | integration-score:55 | security-score:55",bd10d65c3cac1621
1d2db5cfbc1da9f8a1f5388f,mbarbine__platphorm-jules,frontend,"frontend,ui",ui-hook,workflow,use-toast.test,use-toast,hooks/__tests__/use-toast.test.tsx,.tsx,134,,"../use-toast,@testing-library/react,vitest","@testing-library/react,vitest",next-react,pnpm,75,65,review-for-shared-library,True,none,none,none,"Frontend component for workflow; review as feature component, provider, page, or hook.","imports:../use-toast, @testing-library/react, vitest | frontend-score:60 | ui-score:55",71b1cb56ee90e01b
53e7f63cc625842362a7c4ff,mbarbine__platphorm-jules,frontend,"frontend,ui",ui-hook,ai,use-mobile.test,use-mobile,hooks/__tests__/use-mobile.test.tsx,.tsx,65,,"../use-mobile,@testing-library/react,vitest","@testing-library/react,vitest",next-react,pnpm,75,80,strong-shared-candidate,False,none,none,none,"Frontend component for ai; review as feature component, provider, page, or hook.","imports:../use-mobile, @testing-library/react, vitest | frontend-score:60 | ui-score:55",a6cceff8f185a827
c3a7227ce107208369e15210,mbarbine__platphorm-jules,frontend,"frontend,ui,integration,observability,security",ui-hook,ai,use-mcp.test,use-mcp,hooks/__tests__/use-mcp.test.tsx,.tsx,87,,"../use-mcp,@testing-library/react,vitest","@testing-library/react,vitest",next-react,pnpm,75,80,strong-shared-candidate,True,none,none,none,"Frontend component for ai; review as feature component, provider, page, or hook.","imports:../use-mcp, @testing-library/react, vitest | frontend-score:60 | ui-score:55 | integration-score:55 | observability-score:55 | security-score:55",a2d0afa2d7ecf9c6
638a82ed9c5a1e6f8c2a3a7a,mbarbine__platphorm-jules,frontend,"frontend,ui,security",ui-hook,ai,use-settings.test,use-settings,hooks/__tests__/use-settings.test.tsx,.tsx,134,,"../use-settings,@/lib/types,@testing-library/react,react,vitest","@/lib,@testing-library/react,react,vitest",next-react,pnpm,75,70,review-for-shared-library,False,none,none,none,"Frontend component for ai; review as feature component, provider, page, or hook.","imports:../use-settings, @/lib/types, @testing-library/react, react, vitest | frontend-score:90 | ui-score:70 | security-score:55",83f1c88a58adb2d5
