component_id,repo,primary_category,categories,component_kind,capability,name,normalized_name,path,extension,lines,exports,imports,dependency_roots,framework,package_manager,confidence,reuse_score,extraction_status,ai_scaffold_recommended,process_relevance,automation_relevance,logic_relevance,description,evidence,file_hash
acd8f19799e26def2cf8dd22,mbarbine__Scripts,security,security,auth,auth-and-keys,test-connection,test-connection,helm/HHLP/HelmCharts/helm/auth/templates/tests/test-connection.yaml,.yaml,18,,,,unknown,unknown,55,55,catalog-only,False,none,none,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55,a00fb5d3f30d68cc
1446036e6321931fa3db9ba8,mbarbine__Scripts,security,security,security-module,auth-and-keys,ingress,ingress,helm/HHLP/HelmCharts/helm/processing/templates/ingress.yaml,.yaml,39,,,,unknown,unknown,55,55,catalog-only,True,none,none,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55,e70d374f554f3ee3
0d3511c8c9cb88902caf46be,mbarbine__Scripts,security,"security,automation,process",security-module,auth-and-keys,deployment,deployment,helm/HHLP/HelmCharts/helm/dispatcher/templates/deployment.yaml,.yaml,54,,,,unknown,unknown,65,55,catalog-only,False,secondary,secondary,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55 | automation-score:50 | process-score:45,31488753a5dd8d6a
059010f2fc879d8600b63cdd,mbarbine__Scripts,security,security,security-module,auth-and-keys,ingress,ingress,helm/HHLP/HelmCharts/helm/dispatcher/templates/ingress.yaml,.yaml,39,,,,unknown,unknown,55,55,catalog-only,False,none,none,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55,183a8e2c82f14eab
c7d01083e4e2b7fb9077ebbb,mbarbine__Scripts,security,security,security-module,auth-and-keys,values,values,helm/HHLP/HelmCharts/helm/pdf-image-generation/values.yaml,.yaml,56,,,,unknown,unknown,55,55,catalog-only,False,none,none,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55,372a3186f42dfab3
ff782373014e1c4607af2904,mbarbine__Scripts,security,"security,automation,process",security-module,auth-and-keys,deployment,deployment,helm/HHLP/HelmCharts/helm/pdf-image-generation/templates/deployment.yaml,.yaml,54,,,,unknown,unknown,65,55,catalog-only,False,secondary,secondary,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55 | automation-score:50 | process-score:45,7c96194f5102888c
e8eff199701c11a9925ef159,mbarbine__Scripts,security,security,security-module,auth-and-keys,ingress,ingress,helm/HHLP/HelmCharts/helm/pdf-image-generation/templates/ingress.yaml,.yaml,39,,,,unknown,unknown,55,55,catalog-only,False,none,none,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55,a6cd63afa274d8f5
a1d3a04a1130762d673247ab,mbarbine__Scripts,security,"security,automation,process",security-module,auth-and-keys,deployment,deployment,helm/HHLP/HelmCharts/helm/backoffice/templates/deployment.yaml,.yaml,72,,,,unknown,unknown,65,55,catalog-only,False,secondary,secondary,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55 | automation-score:50 | process-score:45,f422fecd457fc9bf
5e028e9402bd2a40e1ec6cab,mbarbine__Scripts,security,security,security-module,auth-and-keys,ingress,ingress,helm/HHLP/HelmCharts/helm/backoffice/templates/ingress.yaml,.yaml,39,,,,unknown,unknown,55,55,catalog-only,False,none,none,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55,e70fa389af566a0f
d06b314e532d995d3c86d3f4,mbarbine__Scripts,security,security,security-module,seo-and-metadata,nginx-configmap,nginx-configmap,helm/HHLP/HelmCharts/helm/backoffice/templates/nginx-configmap.yaml,.yaml,16,,,,unknown,unknown,55,55,catalog-only,False,none,none,none,"Security component for seo-and-metadata; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55,9429335c99165835
242f1894a52410a0c6d11d78,mbarbine__Scripts,security,security,security-module,auth-and-keys,values,values,helm/HHLP/HelmCharts/helm/application-storage/values.yaml,.yaml,68,,,,unknown,unknown,55,55,catalog-only,False,none,none,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55,9f86d2314dd8c3a8
a3f35b102b98afb8a91de8ac,mbarbine__Scripts,security,"security,automation,process",security-module,auth-and-keys,deployment,deployment,helm/HHLP/HelmCharts/helm/application-storage/templates/deployment.yaml,.yaml,54,,,,unknown,unknown,65,55,catalog-only,False,secondary,secondary,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55 | automation-score:50 | process-score:45,a914963ab11c3678
bb6551a9aeda0d4c1ff07aca,mbarbine__Scripts,security,security,security-module,auth-and-keys,ingress,ingress,helm/HHLP/HelmCharts/helm/application-storage/templates/ingress.yaml,.yaml,39,,,,unknown,unknown,55,55,catalog-only,False,none,none,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55,f657ca58425f536b
ee64fe64db561b67df6c8afd,mbarbine__Scripts,security,security,security-module,auth-and-keys,post-install,post-install,helm/HHLP/HelmCharts/helm/application-storage/templates/post-install.yaml,.yaml,37,,,,unknown,unknown,55,55,catalog-only,True,none,none,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55,4a3dda52bcac3d9b
1a4cf6ad546a4f3154eb9d4f,mbarbine__Scripts,security,"security,discovery,automation,process",security-module,discovery,deployment,deployment,helm/HHLP/HelmCharts/helm/feedback/templates/deployment.yaml,.yaml,54,,,,unknown,unknown,65,55,catalog-only,True,secondary,secondary,none,"Security component for discovery; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55 | discovery-score:55 | automation-score:50 | process-score:45,dbecca8f530cffd7
f18ff4d3fb8542cf64e382f0,mbarbine__Scripts,security,"security,discovery",security-module,discovery,ingress,ingress,helm/HHLP/HelmCharts/helm/feedback/templates/ingress.yaml,.yaml,39,,,,unknown,unknown,65,55,catalog-only,True,none,none,none,"Security component for discovery; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55 | discovery-score:55,e77597f6cd85dd14
c69699559f7015fc57678529,mbarbine__Scripts,security,security,security-module,auth-and-keys,values,values,helm/HHLP/HelmCharts/helm/forms-generation/values.yaml,.yaml,56,,,,unknown,unknown,55,55,catalog-only,False,none,none,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55,b000d8cc8235c627
b4e7be2d50d7ed75a28010b6,mbarbine__Scripts,security,"security,automation,process",security-module,auth-and-keys,deployment,deployment,helm/HHLP/HelmCharts/helm/forms-generation/templates/deployment.yaml,.yaml,53,,,,unknown,unknown,65,55,catalog-only,False,secondary,secondary,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55 | automation-score:50 | process-score:45,4a335de1fe677586
2430ff9df1550455cef4bfdd,mbarbine__Scripts,security,security,security-module,auth-and-keys,ingress,ingress,helm/HHLP/HelmCharts/helm/forms-generation/templates/ingress.yaml,.yaml,39,,,,unknown,unknown,55,55,catalog-only,False,none,none,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55,8f531c8d94a048a6
b88897c8cc9f16317a9c24ee,mbarbine__Scripts,security,"security,automation",security-module,discovery,values-demo,values-demo,helm/HHLP/HelmCharts/helm/patenthub-values/values-demo.yaml,.yaml,177,,,,unknown,unknown,65,55,catalog-only,True,none,secondary,none,"Security component for discovery; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55 | automation-score:45,879dc5b71ee94ddb
febf9691254298bcc7183214,mbarbine__Scripts,security,security,security-module,auth-and-keys,values,values,helm/HHLP/HelmCharts/helm/nlp/values.yaml,.yaml,57,,,,unknown,unknown,55,55,catalog-only,False,none,none,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55,ce66a5d92f2e2d3a
81d6452f3a4320209d493f10,mbarbine__Scripts,security,"security,automation,process",security-module,auth-and-keys,deployment,deployment,helm/HHLP/HelmCharts/helm/nlp/templates/deployment.yaml,.yaml,54,,,,unknown,unknown,65,55,catalog-only,False,secondary,secondary,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55 | automation-score:50 | process-score:45,d1628ae2648e2525
